product_name,category,quantity,price,region
Headphones,Fashion,3,639,East
Camera,Electronics,4,1691,West
Shoes,Electronics,4,1382,East
Watch,Fashion,4,809,West
Camera,Fashion,5,554,South
Watch,Electronics,1,1897,South
Headphones,Electronics,4,1527,East
Phone,Fashion,1,315,East
Camera,Electronics,5,207,East
Phone,Electronics,1,1552,East
Shirt,Fashion,4,1127,East
Camera,Fashion,4,1244,South
Shirt,Electronics,3,907,North
Watch,Electronics,2,1503,North
Laptop,Fashion,4,1770,South
Watch,Electronics,1,1309,South
Speaker,Electronics,2,1083,North
Tablet,Fashion,2,904,East
Jeans,Fashion,1,1075,North
Headphones,Electronics,1,1142,East
Phone,Electronics,3,632,North
Jeans,Electronics,5,677,East
Headphones,Electronics,5,228,East
Phone,Electronics,5,999,West
Speaker,Electronics,3,808,East
Shoes,Fashion,5,1697,East
Jeans,Fashion,3,295,East
Headphones,Fashion,4,1631,South
Camera,Electronics,4,753,West
Speaker,Electronics,4,586,North
Shoes,Electronics,3,256,West
Shoes,Fashion,5,1409,North
Tablet,Electronics,2,1878,North
Shoes,Electronics,2,1060,South
Shoes,Electronics,5,1528,East
Headphones,Fashion,2,1629,North
Tablet,Fashion,1,1633,South
Watch,Fashion,3,358,South
Phone,Electronics,4,1997,East
Shoes,Electronics,4,1521,East
Laptop,Electronics,4,1351,North
Headphones,Electronics,5,1025,South
Laptop,Electronics,4,159,South
Headphones,Fashion,1,542,West
Jeans,Fashion,1,1803,North
Camera,Electronics,1,1122,West
Tablet,Electronics,5,1728,West
Speaker,Fashion,3,1776,North
Jeans,Electronics,3,228,East
Shoes,Fashion,1,747,West
Watch,Fashion,4,1472,South
Tablet,Fashion,4,164,South
Laptop,Fashion,2,1806,North
Phone,Fashion,2,201,North
Shirt,Fashion,2,1087,West
Jeans,Fashion,4,494,West
Laptop,Electronics,4,846,East
Speaker,Electronics,5,748,North
Tablet,Fashion,3,189,North
Watch,Fashion,3,137,South
Tablet,Electronics,2,662,South
Speaker,Electronics,1,1571,South
Jeans,Fashion,2,1701,South
Headphones,Fashion,3,761,South
Laptop,Fashion,3,1004,South
Laptop,Electronics,3,1897,West
Headphones,Fashion,5,1858,East
Laptop,Electronics,4,1969,South
Jeans,Fashion,5,1256,East
Headphones,Fashion,1,311,South
Speaker,Fashion,5,1765,West
Watch,Electronics,4,197,North
Headphones,Electronics,5,998,South
Jeans,Fashion,4,891,East
Camera,Electronics,1,747,West
Tablet,Electronics,5,1356,West
Headphones,Fashion,4,408,South
Phone,Fashion,3,342,North
Laptop,Electronics,1,1574,West
Phone,Fashion,2,1754,East
Watch,Electronics,5,1197,West
Phone,Electronics,4,357,West
Jeans,Electronics,5,1059,North
Jeans,Electronics,1,1301,East
Headphones,Electronics,4,1556,South
Watch,Electronics,2,439,South
Shirt,Electronics,2,1360,North
Jeans,Electronics,2,1390,South
Camera,Electronics,2,166,West
Shirt,Electronics,4,1453,South
Watch,Electronics,5,1620,North
Laptop,Fashion,5,1766,North
Camera,Electronics,3,377,South
Phone,Fashion,2,1836,South
Shoes,Electronics,4,1245,South
Headphones,Electronics,3,399,East
Shirt,Fashion,5,1915,East
Tablet,Electronics,1,449,North
Headphones,Fashion,4,904,South
Watch,Fashion,4,195,East
Watch,Electronics,2,1898,West
Jeans,Electronics,5,180,East
Watch,Electronics,2,1466,North
Watch,Electronics,1,536,West
Watch,Electronics,3,630,North
Tablet,Electronics,3,760,East
Phone,Fashion,2,145,West
Shirt,Fashion,2,124,North
Shirt,Electronics,1,1385,South
Camera,Electronics,1,1408,East
Shoes,Fashion,4,1757,East
Shirt,Fashion,5,1532,North
Camera,Fashion,4,191,West
Tablet,Electronics,3,932,West
Watch,Fashion,4,446,West
Watch,Fashion,4,1561,East
Phone,Fashion,1,1248,East
Speaker,Electronics,5,277,West
Tablet,Fashion,4,1994,North
Jeans,Electronics,3,108,North
Speaker,Fashion,5,1817,West
Jeans,Fashion,3,1688,North
Headphones,Electronics,2,241,East
Phone,Electronics,3,951,West
Phone,Electronics,2,1506,West
Jeans,Fashion,5,724,East
Shirt,Electronics,5,812,North
Camera,Fashion,1,1577,East
Tablet,Fashion,3,1541,North
Laptop,Electronics,4,1355,North
Headphones,Fashion,1,1749,West
Headphones,Fashion,2,889,South
Camera,Fashion,1,925,South
Camera,Fashion,1,1879,North
Shoes,Electronics,2,524,East
Watch,Fashion,5,1787,North
Laptop,Electronics,4,1773,East
Shoes,Electronics,5,825,South
Jeans,Electronics,4,1366,West
Camera,Electronics,3,825,West
Watch,Fashion,2,1037,East
Shoes,Fashion,2,1422,East
Camera,Electronics,2,488,West
Headphones,Fashion,1,1559,South
Watch,Electronics,3,928,South
Headphones,Electronics,1,1400,South
Camera,Electronics,3,175,South
Shoes,Electronics,4,564,West
Phone,Fashion,1,1835,South
Camera,Fashion,1,1010,West
Jeans,Electronics,1,1935,North
Laptop,Electronics,1,1318,South
Camera,Electronics,1,1827,East
Speaker,Fashion,4,821,West
Camera,Electronics,3,898,South
Camera,Fashion,2,1072,West
Watch,Electronics,3,1993,West
Speaker,Electronics,2,1141,East
Phone,Electronics,5,1815,North
Camera,Electronics,5,499,North
Shirt,Fashion,2,1212,East
Phone,Electronics,3,684,West
Shirt,Fashion,5,297,West
Watch,Electronics,4,1178,South
Camera,Fashion,3,1064,West
Speaker,Fashion,5,324,East
Jeans,Electronics,3,1388,East
Tablet,Fashion,2,257,East
Speaker,Fashion,2,1883,North
Tablet,Electronics,2,424,West
Jeans,Electronics,2,1067,North
Headphones,Fashion,3,1071,West
Camera,Electronics,5,1008,North
Phone,Fashion,1,1390,South
Camera,Fashion,5,1735,West
Shoes,Fashion,1,171,East
Speaker,Electronics,5,1964,East
Shoes,Fashion,1,144,North
Laptop,Electronics,2,1054,West
Shirt,Fashion,2,1587,East
Watch,Electronics,3,302,South
Headphones,Fashion,4,1056,South
Shoes,Fashion,3,1740,East
Speaker,Fashion,2,1972,West
Camera,Fashion,2,1411,North
Jeans,Fashion,5,378,East
Camera,Electronics,1,491,East
Shirt,Electronics,2,1000,West
Shoes,Electronics,4,1959,South
Jeans,Electronics,4,130,West
Phone,Electronics,3,1674,North
Headphones,Fashion,3,1189,East
Shirt,Electronics,1,530,North
Tablet,Fashion,4,1399,South
Shirt,Fashion,4,1624,West
Phone,Fashion,1,322,South
Jeans,Electronics,3,239,West
Phone,Electronics,5,1695,South
Laptop,Electronics,2,1973,North
Laptop,Electronics,1,1608,North
Tablet,Electronics,2,616,North
Headphones,Fashion,4,1284,South
Phone,Electronics,5,1240,West
Speaker,Electronics,3,696,North
Jeans,Electronics,5,242,South
Camera,Electronics,2,1662,South
Watch,Fashion,4,1732,South
Jeans,Fashion,3,452,North
Speaker,Fashion,2,121,East
Shoes,Electronics,2,1116,North
Shoes,Electronics,2,889,South
Camera,Electronics,5,380,East
Shirt,Fashion,4,916,North
Phone,Fashion,3,1606,North
Shoes,Fashion,4,1467,East
Camera,Fashion,3,1864,North
Tablet,Fashion,3,574,East
Headphones,Electronics,1,266,West
Jeans,Electronics,4,1340,North
Speaker,Fashion,1,954,East
Phone,Electronics,3,671,East
Jeans,Electronics,3,1813,South
Shirt,Electronics,5,480,East
Watch,Fashion,1,460,East
Jeans,Fashion,2,605,East
Camera,Electronics,1,675,North
Speaker,Electronics,2,1617,West
Laptop,Fashion,4,239,North
Watch,Fashion,4,539,South
Watch,Electronics,2,1028,South
Phone,Electronics,1,189,West
Tablet,Electronics,3,222,North
Speaker,Fashion,1,1424,North
Shoes,Electronics,4,1487,West
Phone,Electronics,1,749,West
Phone,Electronics,2,1309,South
Tablet,Fashion,1,122,West
Shirt,Electronics,5,570,South
Tablet,Fashion,4,1832,South
Shirt,Fashion,5,950,South
Headphones,Electronics,3,335,East
Phone,Electronics,5,840,East
Shirt,Fashion,4,1125,West
Watch,Fashion,4,1320,West
Tablet,Fashion,4,943,East
Speaker,Fashion,4,1088,North
Phone,Electronics,5,442,North
Watch,Electronics,3,1368,East
Jeans,Fashion,1,1300,East
Tablet,Fashion,1,628,West
Shoes,Fashion,1,1305,North
Phone,Electronics,4,1630,East
Speaker,Electronics,2,809,North
Jeans,Electronics,4,1188,West
Watch,Fashion,5,1088,East
Tablet,Electronics,1,1557,West
Jeans,Fashion,2,1243,South
Shirt,Electronics,2,889,North
Tablet,Fashion,1,997,North
Phone,Electronics,4,341,South
Phone,Electronics,2,149,North
Headphones,Fashion,1,1594,West
Speaker,Electronics,3,1206,East
Jeans,Fashion,3,1807,South
Laptop,Electronics,4,1044,East
Phone,Fashion,1,1049,East
Camera,Fashion,3,734,West
Watch,Fashion,1,253,West
Jeans,Fashion,3,477,South
Tablet,Fashion,2,706,North
Camera,Electronics,3,1294,East
Tablet,Fashion,3,887,East
Phone,Electronics,1,1725,West
Speaker,Electronics,5,1810,West
Shoes,Electronics,2,338,East
Tablet,Fashion,3,1582,East
Jeans,Fashion,5,697,West
Phone,Electronics,4,1518,South
Phone,Fashion,1,1038,West
Shirt,Electronics,3,309,East
Speaker,Electronics,1,1134,North
Shoes,Electronics,5,1188,West
Jeans,Electronics,5,291,West
Phone,Fashion,4,1321,North
Shoes,Electronics,4,1576,South
Speaker,Fashion,3,175,South
Headphones,Electronics,4,547,East
Phone,Electronics,3,1484,South
Jeans,Electronics,3,1836,West
Shirt,Electronics,2,451,East
Phone,Fashion,1,1379,West
Laptop,Fashion,1,1492,West
Laptop,Fashion,3,328,East
Shoes,Fashion,1,963,South
Jeans,Fashion,3,896,West
Tablet,Fashion,2,433,West
Phone,Electronics,4,347,East
Watch,Electronics,2,887,North
Shoes,Electronics,3,195,East
Headphones,Fashion,1,170,South
Jeans,Fashion,3,599,South
Jeans,Electronics,2,1462,East
Shoes,Electronics,2,951,North
Watch,Fashion,4,694,East
Watch,Electronics,5,1001,North
Laptop,Electronics,2,687,North
Jeans,Fashion,1,1129,East
Watch,Electronics,5,897,West
Shirt,Fashion,2,745,North
Jeans,Fashion,5,1633,North
Shoes,Electronics,1,1834,South
Tablet,Fashion,5,1951,North
Shoes,Electronics,5,1796,South
Camera,Electronics,3,1614,North
Camera,Electronics,5,1954,West
Watch,Fashion,1,865,South
Tablet,Fashion,2,1579,West
Tablet,Electronics,1,158,East
Jeans,Electronics,1,575,East
Shoes,Fashion,4,1892,East
Shirt,Fashion,3,1905,West
Watch,Fashion,5,121,South
Camera,Fashion,4,1080,South
Laptop,Fashion,3,1897,East
Watch,Electronics,5,998,West
Headphones,Electronics,4,370,East
Laptop,Fashion,1,753,North
Shirt,Fashion,3,330,North
Tablet,Fashion,4,1836,West
Jeans,Fashion,5,1914,North
Laptop,Electronics,1,1507,West
Shoes,Electronics,1,1374,East
Laptop,Electronics,5,769,East
Phone,Electronics,4,1952,West
Phone,Fashion,2,975,West
Watch,Electronics,2,159,West
Watch,Electronics,4,1196,North
Laptop,Electronics,5,100,North
Watch,Electronics,5,1367,West
Shoes,Fashion,3,1275,North
Shoes,Fashion,1,1301,East
Watch,Electronics,3,1238,South
Camera,Electronics,4,1395,North
Headphones,Electronics,5,1014,East
Shirt,Electronics,4,783,West
Headphones,Electronics,5,938,South
Speaker,Electronics,2,1429,South
Jeans,Electronics,4,582,South
Tablet,Electronics,5,1680,East
Shirt,Electronics,5,1310,East
Camera,Electronics,1,262,East
Shoes,Fashion,5,1925,West
Tablet,Fashion,4,853,South
Jeans,Electronics,5,1615,North
Camera,Electronics,3,679,North
Shirt,Electronics,2,1612,West
Watch,Fashion,5,1611,East
Camera,Fashion,4,1242,North
Tablet,Electronics,4,1449,South
Shirt,Electronics,3,1472,South
Phone,Electronics,3,331,North
Speaker,Electronics,4,234,West
Jeans,Electronics,5,742,South
Laptop,Electronics,1,146,East
Shoes,Electronics,3,914,West
Shoes,Fashion,4,409,North
Tablet,Electronics,5,1235,West
Shoes,Fashion,5,403,North
Speaker,Fashion,2,1818,East
Tablet,Fashion,1,1488,South
Shoes,Electronics,1,1414,South
Camera,Electronics,3,1740,West
Shirt,Fashion,4,1350,North
Jeans,Fashion,5,1534,South
Watch,Electronics,5,1186,South
Jeans,Electronics,2,978,North
Jeans,Fashion,2,412,North
Shoes,Fashion,5,588,North
Tablet,Electronics,5,1487,North
Tablet,Electronics,2,1642,South
Watch,Fashion,5,1156,East
Laptop,Fashion,3,1187,South
Headphones,Electronics,1,1919,North
Watch,Electronics,4,1692,North
Tablet,Fashion,1,1593,South
Shoes,Fashion,1,843,East
Shoes,Electronics,4,247,West
Shirt,Electronics,1,1232,West
Shirt,Electronics,5,145,East
Shirt,Fashion,4,227,West
Speaker,Electronics,5,144,South
Shoes,Electronics,1,1749,South
Phone,Electronics,5,532,South
Jeans,Fashion,1,741,East
Speaker,Electronics,5,432,North
Watch,Fashion,3,445,West
Speaker,Fashion,4,544,South
Tablet,Fashion,4,1690,West
Shoes,Electronics,2,1752,South
Jeans,Fashion,5,1267,North
Phone,Fashion,1,1793,North
Shirt,Fashion,3,719,East
Laptop,Fashion,5,182,South
Phone,Electronics,1,987,East
Shirt,Fashion,2,1466,East
Tablet,Fashion,4,972,South
Tablet,Fashion,1,1933,South
Speaker,Electronics,2,843,South
Shoes,Electronics,3,1508,West
Jeans,Electronics,2,1223,West
Shirt,Fashion,3,498,North
Laptop,Electronics,3,1009,West
Tablet,Fashion,4,964,South
Speaker,Electronics,1,1776,South
Jeans,Electronics,2,212,West
Shoes,Electronics,4,1636,East
Watch,Fashion,1,782,South
Watch,Fashion,5,1765,East
Jeans,Electronics,3,1250,South
Phone,Fashion,5,947,South
Shirt,Electronics,2,971,West
Shoes,Electronics,5,571,North
Laptop,Fashion,5,542,West
Shirt,Electronics,1,1075,South
Jeans,Electronics,5,527,North
Shirt,Electronics,3,591,South
Tablet,Electronics,3,566,West
Speaker,Fashion,5,260,North
Headphones,Electronics,3,795,South
Shirt,Fashion,3,1097,South
Shirt,Fashion,2,707,North
Camera,Fashion,5,1436,South
Speaker,Fashion,1,1845,West
Shirt,Electronics,1,875,East
Tablet,Electronics,1,1703,South
Camera,Fashion,4,1485,East
Shoes,Fashion,2,543,South
Shoes,Fashion,2,1417,East
Speaker,Electronics,1,1414,North
Phone,Fashion,1,134,South
Laptop,Fashion,1,673,West
Watch,Electronics,2,1354,North
Camera,Fashion,5,1180,South
Shoes,Electronics,4,1444,South
Laptop,Electronics,2,1427,South
Camera,Electronics,5,878,South
Shirt,Electronics,3,204,South
Speaker,Fashion,4,1035,South
Headphones,Electronics,2,331,East
Watch,Fashion,2,490,West
Jeans,Fashion,3,1655,South
Watch,Fashion,1,938,West
Watch,Fashion,3,680,East
Tablet,Fashion,3,1460,North
Phone,Electronics,3,582,South
Phone,Electronics,3,1564,North
Shirt,Electronics,3,148,South
Headphones,Electronics,3,1600,East
Laptop,Fashion,3,918,East
Speaker,Electronics,2,1165,West
Headphones,Fashion,3,853,West
Shoes,Electronics,4,317,East
Shirt,Electronics,3,815,East
Laptop,Fashion,5,1267,West
Watch,Fashion,1,1223,West
Jeans,Electronics,3,1714,North
Shirt,Electronics,4,750,West
Headphones,Fashion,5,523,South
Tablet,Fashion,5,1422,South
Jeans,Electronics,2,1531,South
Jeans,Fashion,1,1084,West
Jeans,Fashion,4,653,West
Watch,Electronics,5,959,North
Speaker,Electronics,5,117,East
Shoes,Electronics,5,1945,South
Jeans,Electronics,1,1492,West
Camera,Electronics,2,1757,North
Headphones,Fashion,3,1113,South
Camera,Electronics,4,1342,North
Shirt,Electronics,2,349,West
Headphones,Electronics,3,316,North
Jeans,Electronics,1,1596,South
Shirt,Fashion,2,1500,West
Shirt,Fashion,4,503,South
Shirt,Electronics,1,348,East
Laptop,Electronics,5,350,West
Tablet,Fashion,4,279,East
Tablet,Electronics,2,1931,North
Speaker,Fashion,2,198,South
Jeans,Electronics,5,1364,West
Camera,Electronics,3,1492,West
Jeans,Fashion,4,1285,South
Watch,Electronics,3,866,South
Camera,Electronics,3,1713,North
Watch,Electronics,4,910,East
Watch,Electronics,3,1899,South
Jeans,Electronics,3,836,West
Tablet,Fashion,4,1353,North
Tablet,Electronics,5,1203,East
Watch,Electronics,1,536,South
Watch,Electronics,5,541,North
Headphones,Electronics,5,1418,West
Phone,Electronics,4,1917,North
Shoes,Fashion,1,1624,East
Jeans,Fashion,1,1636,East
Headphones,Electronics,4,213,West
Jeans,Fashion,5,1703,North
Jeans,Fashion,4,725,East
Shoes,Electronics,4,949,East
Shoes,Electronics,4,1487,East
Laptop,Fashion,2,1693,South
Watch,Fashion,1,1198,West
Tablet,Electronics,1,1519,East
Shirt,Fashion,3,1599,East
Tablet,Electronics,5,836,North
Shirt,Electronics,3,1948,East
Headphones,Fashion,3,1234,South
Tablet,Electronics,3,634,West
Laptop,Fashion,1,1270,North
Headphones,Electronics,4,1252,West
Laptop,Electronics,3,456,East
Speaker,Electronics,5,701,West
Shoes,Fashion,5,423,South
Shirt,Fashion,3,1446,North
Watch,Fashion,5,1958,West
Laptop,Electronics,4,1559,South
Speaker,Electronics,1,1150,West
Phone,Electronics,5,1202,South
Speaker,Fashion,2,1953,West
Camera,Fashion,1,929,West
Speaker,Fashion,4,1286,East
Jeans,Electronics,1,1370,South
Shirt,Fashion,3,1399,South
Laptop,Fashion,2,1634,West
Phone,Electronics,3,1114,West
Camera,Electronics,1,1959,East
Speaker,Fashion,5,349,West
Phone,Electronics,2,150,East
Shirt,Electronics,3,1605,North
Camera,Electronics,4,662,North
Camera,Fashion,3,910,East
Speaker,Fashion,1,393,South
Shirt,Fashion,1,1641,East
Phone,Electronics,1,1974,South
Laptop,Electronics,2,1761,East
Shoes,Electronics,5,1574,East
Tablet,Fashion,4,589,North
Camera,Fashion,1,382,East
Laptop,Fashion,1,1654,West
Camera,Electronics,1,100,East
Headphones,Electronics,1,786,South
Phone,Electronics,3,1123,South
Headphones,Fashion,5,458,North
Headphones,Electronics,3,287,West
Watch,Electronics,2,182,West
Shirt,Fashion,2,367,East
Shoes,Electronics,2,1714,North
Camera,Fashion,1,507,South
Camera,Electronics,5,1486,West
Speaker,Fashion,1,123,East
Shirt,Fashion,4,1994,East
Headphones,Fashion,4,1630,South
Watch,Electronics,3,1161,North
Speaker,Electronics,2,1734,North
Headphones,Fashion,1,1861,East
Jeans,Fashion,2,1718,West
Speaker,Fashion,4,917,West
Headphones,Fashion,4,1661,North
Laptop,Fashion,1,1962,East
Jeans,Electronics,1,318,North
Speaker,Electronics,3,1775,North
Headphones,Electronics,5,1680,North
Laptop,Fashion,4,1860,West
Tablet,Fashion,5,519,West
Shirt,Fashion,1,352,North
Jeans,Fashion,3,167,East
Tablet,Fashion,4,635,West
Speaker,Electronics,5,1857,West
Speaker,Electronics,2,870,South
Headphones,Electronics,4,1628,South
Camera,Fashion,1,517,South
Jeans,Fashion,3,1874,South
Jeans,Fashion,2,137,East
Headphones,Fashion,5,1413,South
Laptop,Fashion,2,1204,North
Camera,Fashion,3,1408,West
Camera,Fashion,3,1463,East
Jeans,Fashion,5,468,South
Shirt,Fashion,2,1139,West
Tablet,Electronics,3,1533,North
Phone,Fashion,4,1407,North
Tablet,Electronics,2,400,West
Tablet,Electronics,3,1677,West
Phone,Electronics,2,1588,North
Shoes,Fashion,4,140,North
Tablet,Fashion,4,566,West
Phone,Electronics,2,1818,North
Shoes,Electronics,3,1852,West
Laptop,Electronics,5,859,South
Laptop,Electronics,3,552,West
Jeans,Fashion,5,1864,West
Speaker,Fashion,1,626,North
Jeans,Electronics,5,1546,East
Tablet,Fashion,3,1624,West
Tablet,Fashion,5,1180,East
Phone,Fashion,3,877,West
Camera,Fashion,5,114,East
Watch,Electronics,3,282,North
Camera,Electronics,1,294,North
Tablet,Fashion,1,1764,North
Jeans,Electronics,5,106,East
Jeans,Electronics,3,855,North
Phone,Fashion,5,467,West
Headphones,Fashion,3,1377,West
Tablet,Electronics,1,1060,East
Speaker,Electronics,1,1064,East
Shoes,Fashion,4,1656,North
Camera,Electronics,2,1508,North
Shoes,Electronics,2,1049,West
Tablet,Electronics,4,263,West
Jeans,Fashion,1,709,East
Tablet,Fashion,3,835,North
Laptop,Fashion,5,1112,South
Watch,Fashion,5,1893,South
Watch,Electronics,4,1827,East
Tablet,Fashion,3,299,North
Phone,Fashion,5,1435,South
Shoes,Fashion,2,1584,North
Shirt,Electronics,2,1981,North
Jeans,Fashion,2,1036,North
Headphones,Electronics,3,1163,North
Tablet,Electronics,3,983,West
Tablet,Fashion,4,591,North
Laptop,Electronics,3,1289,East
Laptop,Fashion,2,645,East
Speaker,Electronics,1,1691,North
Watch,Fashion,2,382,South
Headphones,Electronics,4,1367,South
Watch,Electronics,3,901,West
Phone,Fashion,3,1438,South
Tablet,Electronics,2,986,North
Camera,Electronics,1,1670,South
Jeans,Electronics,5,1620,South
Shirt,Electronics,4,1434,South
Phone,Electronics,4,1797,South
Jeans,Fashion,2,1557,West
Laptop,Electronics,1,465,South
Shirt,Fashion,1,453,West
Phone,Electronics,3,1493,South
Headphones,Fashion,5,1977,South
Watch,Electronics,1,1062,West
Speaker,Fashion,2,1015,East
Phone,Fashion,3,1130,East
Headphones,Fashion,5,1893,South
Headphones,Electronics,4,1114,East
Phone,Electronics,3,382,South
Phone,Fashion,4,1712,East
Speaker,Electronics,4,923,East
Tablet,Fashion,3,794,South
Speaker,Electronics,5,976,North
Tablet,Electronics,1,1510,West
Tablet,Fashion,1,472,North
Jeans,Fashion,3,1421,East
Camera,Electronics,4,906,South
Speaker,Fashion,4,1627,South
Jeans,Electronics,1,1327,North
Shoes,Fashion,4,1943,East
Shoes,Electronics,3,1834,East
Watch,Electronics,3,113,East
Tablet,Fashion,5,687,North
Jeans,Fashion,5,1164,East
Tablet,Fashion,2,1017,South
Shirt,Fashion,3,168,North
Shirt,Electronics,2,485,North
Shoes,Electronics,5,193,South
Watch,Fashion,3,306,South
Watch,Electronics,3,108,North
Phone,Fashion,5,153,South
Speaker,Electronics,2,1239,South
Tablet,Electronics,1,621,West
Camera,Fashion,1,375,South
Headphones,Fashion,1,1479,East
Jeans,Electronics,4,317,South
Watch,Fashion,2,579,South
Tablet,Fashion,5,1446,South
Headphones,Fashion,3,110,South
Tablet,Electronics,3,1946,West
Watch,Electronics,3,778,South
Phone,Fashion,5,1530,East
Headphones,Fashion,1,397,South
Watch,Fashion,5,287,North
